classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,197990,10969,RES TARCILIA,,R  DO ATUM,"R DO ATUM  CASA 1 , BAIRRO JD ATLÂNTICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,373576,8765,RES. TARCISO MENDONCA,,R  ANTONIO VIEIRA ROSA,"R ANTONIO VIEIRA ROSA CASA 01 , BAIRRO RES VALE DO ARAGUAIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,386494,9646,RES. TARCISO MENDONCA II,,R  ANTONIO VIEIRA ROSA,"R ANTONIO VIEIRA ROSA CASA 01 , BAIRRO RES VALE DO ARAGUAIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,242697,9530,RES TATIANA,,R  15,"R 15 S/N     , BAIRRO S MARISTA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,194233,12460,RES TATIANA I,,R  BARCELONA,"R BARCELONA  CASA 02 , BAIRRO JD EUROPA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,136112,10046,RES TAVARES E CAVENAGHI II,,R  RY9,"R RY9  CASA 02 , BAIRRO RES YTAPUÃ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,132939,14034,RES TAVARES FALCAO,,R  IRMA ALICE BITAR,"R IRMA ALICE BITAR  CASA 01 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,134037,2921,RES TDG GONCALVES,,R  RY3,"R RY3  CASA 02 , BAIRRO RES YTAPUÃ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,221109,10629,RES. TEIXEIRA E SILVA RESIDENCI I,,R  VB10,"R VB10  CASA 01 , BAIRRO RES VEREDA DOS BURITIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,293333,5432,RES.TEIXEIRA FREITAS,,AV ACARY PASSOS,"AV ACARY PASSOS SOB 01 , BAIRRO RES VALE DO ARAGUAIA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,160706,6395,RES TEIXEIRA I,,R  JOAO XXIII,"R JOAO XXIII  C-1 , BAIRRO RES SANTA FÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,161691,6857,RES TEIXEIRA II,,R  FV13,"R FV13  CASA 01 , BAIRRO RES FORTEVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,303075,7295,RES TEIXEIRA II,,R  DO BOSQUE,"R DO BOSQUE CASA 02 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,155756,8615,RES TEIXEIRA III,,R  AGENOR ALVES DE OLIVEIRA,"R AGENOR ALVES DE OLIVEIRA  CASA 01 , BAIRRO RES KÁTIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,125473,14250,RES TEIXEIRA LEITE VII,,R  HOMERO R. FILHO,"R HOMERO R. FILHO  CASA 01 , BAIRRO RES SÃO MARCOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,130200,7497,RES TEIXEIRA LEITE XI,,R  SM36,"R SM36  CASA 02 , BAIRRO RES SÃO MARCOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,392556,12352,RES TEIXEIRA SANTOS II,,R  VS2,"R VS2 CASA 02 , BAIRRO RES VALE DA SERRA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,207854,7943,RES TEIXEIRA V,,R  F45,"R F45  CASA 01 , BAIRRO LOT FAIÇALVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,87989,7150,RES.TELES-04,,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE CASA 01 , BAIRRO JD BONANZA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,127320,7437,RES TELES 384,,R  CP 50,"R CP 50  CASA 01 , BAIRRO LOT CAROLINA PARQUE - COMPLEMENTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,129037,7298,RES TELES 582,,R  CP 48,"R CP 48  CASA 01 , BAIRRO LOT CAROLINA PARQUE - COMPLEMENTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,340515,8679,RES TELES BARBOSA II,,R  BM10,"R BM10 CASA 02 , BAIRRO RES BRISAS DA MATA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,84514,10487,RES TELES CARDOSO II,,R  CC7,"R CC7 CASA 01 , BAIRRO RES CARLA CRISTINA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,88347,9529,RES. TELES CARDOSO V,,AV PEROLA,"AV PEROLA CASA 01 , BAIRRO RES PARK SOLAR",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,172382,1630,RES TELES FRANCO I,,R  RI3,"R RI3  CASA 01 , BAIRRO RES ITAIPÚ",4,4,4,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,187972,6139,RES TELES MELLO I,,R  DA LAGOSTA,"R DA LAGOSTA  SOB. 01 , BAIRRO JD ATLÂNTICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157957,12246,RES TELES NETO XII,,R  FV32,"R FV19  CASA 01 , BAIRRO RES FORTE VILLE - EXTENSÃO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,80329,9150,RES TELLES MERG RESIDENCI I,,R  MARIA ABADIA DA COSTA,"R MARIA ABADIA DA COSTA CASA 01 , BAIRRO RES RECANTO DAS GARÇAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,357141,9160,RES TELMA STILLO III,,R  AB9,"R AB9 CASA 01 , BAIRRO RES ALICE BARBOSA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,350601,7100,RES TELMA STILLO IV,,R  DOS DIAMANTES,"R DOS DIAMANTES SOB 01 , BAIRRO LOT GOIÂNIA 2",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,85511,5664,RES TEMPO-33,,R  TN7,"R TN7 CASA 01 , BAIRRO RES TEMPO NOVO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,177839,12982,RES TEMPONI IX,,R  RI16,"R RI16  CASA 01 , BAIRRO RES ITAIPÚ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,198225,6322,RES TENERIFE RESIDENCE,,R  TENERIFE,"R TENERIFE S/N     CASA 01 , BAIRRO S TRÊS MARIAS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,293268,9055,RES TENTIL,,R  SR36,"R SR36 CASA 01 , BAIRRO S RECANTO DAS MINAS GERAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,222414,1530,RES TEODORA MENDES,,R  MDV20,"R MDV20  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,222422,6942,RES TEODORA MENDES I,,R  MDV20,"R MDV20  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,31906,10488,RES TEODORO V,,R  SC20,"R SC20 LT S/N CS 01 , BAIRRO RES JARDIM HELOU",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,340071,6138,RES TEREZINHA MARIA CRUVINEL I,,R  DA MACONARIA,"R DA MACONARIA SOB 01 , BAIRRO VL JARDIM SÃO JUDAS TADEU",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,168490,2389,RES THATI I,,R  39,"R 39  CASA 3 , BAIRRO CON DAS ESMERALDAS",5,5,5,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,125969,2184,RES THE AVENGERS,,R  SM15,"R SM15  CASA 01 , BAIRRO RES SÃO MARCOS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,206738,8687,RES THE LESTER,,R  F44,"R F44  CASA 01 , BAIRRO LOT FAIÇALVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,272211,8220,RES THEMIS E LEANDRO,,AL P2,"AL P2  CASA 01 , BAIRRO S DOS FUNCIONÁRIOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,358225,8016,RES THIAGO FL 27,,R  FL27,"R FL27 CASA 01 , BAIRRO PRQ DAS FLORES",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,156551,6287,RES THOMPSON OLIVEIRA I,,R  SB11,"R SB11  CASA 01 , BAIRRO RES SOLAR BOUGAINVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,164744,8452,RES THOMPSON RESIDENCI I,,AV RITA CAETANO,"AV RITA CAETANO  CASA 01 , BAIRRO RES SANTA FÉ I",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,164165,8887,RES THOMPSON RESIDENCI III,,AV RITA CAETANO,"AV RITA CAETANO  CASA 01 , BAIRRO RES SANTA FÉ I",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,117591,9229,RES THOMPSON RESIDENCI IV,,R  13 DE MAIO,"R 13 DE MAIO  CASA 02 , BAIRRO PRQ INDUSTRIAL JOÃO BRAZ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,361440,5287,RES TIAGO I,,R  BM25,"R BM25 CASA 02 , BAIRRO RES BRISAS DA MATA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,233382,11248,RES TIA JO,,R  IMBAUBA,"R MUIRAQUITA  CASA 01 , BAIRRO PRQ AMAZÔNIA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,90929,8920,RES TIJUCO,,AV JOAQUIM PEDRO DIAS,"AV JOAQUIM PEDRO DIAS  SOB 01 , BAIRRO BRO GOIÁ 2",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,222204,13863,RES TINA I,,R  MDV28,"R MDV28  CASA 02 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,308113,2253,RES TIRADENTES I,,R  TIRADENTES,"R TIRADENTES SOB 01 , BAIRRO VL JARDIM VITÓRIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,78587,7331,RES TOLENTINO X,,R  SILVERIO FERNANDES DO NASCIMEN,"R SILVERIO FERNANDES DO NASCIMEN  CASA 01 , BAIRRO RES PILAR DOS SONHOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,140685,6982,RES.TOME-2037,,R  JOSE PEREIRA BORGES,"R JOSE PEREIRA BORGES  CASA 01 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,133947,11509,RES TOMIO OKAZIMA IV,,R  ELO11,"R ELO11  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,173007,7031,RES TONISMAR W5,,R  W5,"R W5  CASA 01 , BAIRRO JD ITAIPÚ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,221234,7327,RES TORONTO I,,AV TORONTO,"AV TORONTO  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,219576,8121,RES TORONTO I,,AV TORONTO,"AV TORONTO  CASA 02 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,219244,10274,RES TORONTO V,,AV TORONTO,"AV TORONTO  CASA 03 , BAIRRO LOT MOINHO DOS VENTOS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,201316,8693,RES TORRES PORTO II,,R  MMM3,"R MMM3  CASA 01 , BAIRRO S TRÊS MARIAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,125050,7687,RES TOSTA,,R  PANDO,"R PANDO  CASA 01 , BAIRRO RES NOVA AURORA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,330895,7778,RES TOULON,,AV LICO SAMPAIO,"AV LICO SAMPAIO CASA 01 , BAIRRO JD BALNEÁRIO MEIA PONTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,170653,13240,RES TOWNER V,,R  DIAMANTINA,"R DIAMANTINA  CASA 1 , BAIRRO RES CAMPOS DOURADOS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,298353,13915,RES TRES AMIGOS,,R  CICERO,"R CICERO CASA 01 , BAIRRO VL ROMANA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,198771,10270,RES TRES MARIAS,,R  LAS VELAS,"R LAS VELAS  CASA 01 , BAIRRO S TRÊS MARIAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,278916,9892,RES TRIGUEIRO,,R  1,"R 1 CASA 01 , BAIRRO S LESTE UNIVERSITÁRIO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,136755,7868,RES TRIGUEIROS II,,R  IRMA LUIZA DIAS LIMA,"R IRMA LUIZA DIAS LIMA  CASA 01 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,92964,9977,RES TRIGUEIROS II,,R  DOS INCONFIDENTES,"R DOS INCONFIDENTES  CASA 02 , BAIRRO BRO GOIÁ IV",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,87794,6497,RES TRINDADE-580,,R  SEBASTIANA FAUSTA DA SILVA,"R SEBASTIANA FAUSTA DA SILVA  CASA 01 , BAIRRO RES PILAR DOS SONHOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,85332,6972,RES.TRINDADE -751,,R  OTHON GALDINO,"R OTHON GALDINO C-1 , BAIRRO RES RECANTO DAS GARÇAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,327379,12387,RES TRINDADE E SILVA,,R  RSL10,"R RSL10 CASA 01 , BAIRRO RES SÃO LEOPOLDO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,188559,10549,RES TRITAO 10,,R  DO TRITAO,"R DO TRITAO S/N     CASA 01 , BAIRRO JD ATLÂNTICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,188557,2228,RES TRITAO 22,,R  DO TRITAO,"R DO TRITAO  CASA 1 , BAIRRO JD ATLÂNTICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,211282,1254,RES TRIUNFO,,R  CP3,"R CP3  CASA 01 , BAIRRO LOT CELINA PARK",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,265784,10747,RES. TROPICAL,,R  TROPICAL,"R TROPICAL CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,329795,8582,RES TROPICALLIENTE DA MATA,,AV TROPICAL,"R TROPICAL CASA01 , BAIRRO RES BRISAS DA MATA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,401562,6727,"RES. TROPICALVILLE BELMONTE 12,09",,R  BELMONTE,"R BELMONTE  CASA 01 , BAIRRO LOT TROPICAL VILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,232512,8399,RES TSA 3,,R  SANTAREM,"R SANTAREM  SOB 01 , BAIRRO BRO DA SERRINHA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157370,8161,RES T.S.A I,,R  LAGOA FORMOSA,"R LAGOA FORMOSA  CASA 01 , BAIRRO RES SANTA FÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,327634,7881,RES TTAF 001,,R  ACP07,"R ACP07 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,349121,7984,RES TTAF 002,,R  ACP01,"R ACP01 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,392092,7834,RES TTAF 003,,R  ACP27,"R ACP27 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,316183,7835,RES TTAF 004,,R  ACP24,"R ACP24 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,349943,8518,RES. TTAF 011,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,389290,9045,RES TTAF 014,,AV ELZA PIRES,"AV ELZA PIRES CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,300801,8994,RES TTAF 016,,AV SAMAMBAIA,"R OM24 S/N CASA 01 , BAIRRO RES ORLANDO DE MORAIS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,293619,9068,RES TTAF 018,,R  OM17,"CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,378757,9118,RES TTAF 019,,R  ACP11,"R ACP11 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,255391,9454,RES TTAF 020,,AV SAMAMBAIA,"AV SAMAMBAIA CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,341422,6479,RES TTAF L,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,291128,6481,RES TTAF LI,,R  OM41,"R OM41 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,329738,6588,RES TTAF LII,,R  OM17,"R OM17 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,360924,6587,RES TTAF LIII,,R  OM18,"R OM18 CASA 02 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,267633,6682,RES TTAF LIV,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,347250,7161,RES TTAF LIV,,R  ACP01,"R ACP01 C-2 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,363773,6683,RES TTAF LV,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,331650,6814,RES TTAF LVI,,R  OM17,"R OM17 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,324581,6904,RES.TTAF LVII,,R  ACP30,"R ACP30 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,371745,7158,RES TTAF LVIII,,R  ACP02,"R ACP02 C-2 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,329756,7338,RES TTAF LX,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,341416,7641,RES TTAF LXII,,R  OM38,"R OM38 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,333453,7626,RES TTAF LXIII,,R  ACP07,"R ACP07 C-2 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,319280,3335,RES TTAF XI,,R  OM19,"R OM19 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,290996,5597,RES. TTAF XL,,R  ACP24,"R ACP24 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,347591,6022,RES. TTAF XLI B,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,341421,6060,RES TTAF XLII,,R  ACP07,"R ACP07 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,359972,5911,RES. TTAF XLIV,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,342918,6480,RES TTAF XLIX,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,309364,6211,RES TTAF XLVI,,R  OM21,"R OM21 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,378751,6275,RES TTAF XLVII,,R  ACP27,"R ACP27 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,393696,6478,RES TTAF XLVIII,,R  ACP07,"R ACP07 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,314261,4031,RES TTAF XV,,R  OM41,"R OM41 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,322930,4478,RES.TTAF XXII,,R  ACP27,"R ACP27 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,348516,4953,RES.TTAF XXX,,R  OM38,"R OM38 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,351309,5487,RES.TTAF XXXV,,R  ACP24,"R ACP24 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,342908,5488,RES.TTAF XXXVII,,R  ACP03,"R ACP03 CASA 02 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,59395,5769,RES TURATE X,,R  RB15,"R RB15 LT S/N CS 01 , BAIRRO S ALTO DO VALE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,366095,6305,RES TURIBIO MEIRA I,,R  TAPAJOS,"R TAPAJOS CASA 01 , BAIRRO BRO JARDIM CALIFÓRNIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,107073,8884,RES TUZIMOTO XII,,R  RT9,"R RT9  CASA 02 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,103275,9161,RES TUZIMOTO XXII,,AV VINICIUS DE MORAES,"AV VINICIUS DE MORAES  CASA 02 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,29650,2456,RES TYRION LANNISTER III,,R  11,"R 11 CASA 01 , BAIRRO S ESTRELA DALVA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,261386,12719,RES UBALDINA NAVES,,AV UBALDINA NAVES DE BRITO,"AV UBALDINA NAVES DE BRITO CASA 02 , BAIRRO JD BALNEÁRIO MEIA PONTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,240132,9116,RES UBATUBA I,,R  1142,"R 1142 S/N     SOBRADO 01 , BAIRRO S MARISTA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,194149,3437,RES UBERABA I,,R  UBERABA,"R UBERABA LT 19 CS 01 , BAIRRO JD ANA LÚCIA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,261348,5209,RES.UBIRATAN,,AV DO CAFE,"AV DO CAFE SOB01 , BAIRRO BRO SANTA GENOVEVA",5,5,5,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,292158,7230,RES UCHOA I,,R  1001,"R 1001 SOB 01 , BAIRRO S PEDRO LUDOVICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,121170,7555,RES. UILSON DINIZ,,AV RIO DE JANEIRO,"AV RIO DE JANEIRO  CASA 01 , BAIRRO PRQ INDUSTRIAL JOÃO BRAZ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,28200,5667,RES. UIRI SILVA I,,R  JOANA B. SANTOS,"R JOANA B. SANTOS LT 06 CS 01/02 , BAIRRO S PARQUE TREMENDÃO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,20241,5968,RES UIRI SILVA II,,R  J,"R J LT 02 CS 01/02 , BAIRRO S PARQUE TREMENDÃO",2,2,2,1,1
