classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
REVISAO_CODIGO_MULTILOTE,goiania,286820,2363,BOULEVARD S. GERMAIN,RESIDENCIAL BOULEVARD SAINT GERMAIN,R  15,"R 15 S/N     AP 1501 , BAIRRO S OESTE",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,19845,4823,BOUWER IV,,R  HUGO BONIFACIO DA SILVA,"R HUGO BONIFACIO DA SILVA CASA 01 , BAIRRO S ESTRELA DALVA",2,5,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,310325,4823,BOUWER IV,RESIDENCIAL ALICE DUARTE,R  HUGO BONIFACIO DA SILVA,"R 55 APT-101 BOX-01 , BAIRRO JD GOIÁS",3,5,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,172731,2267,BRADESCO,,AV GOIAS,"R ANGRA DOS REIS  CASA 01 , BAIRRO RES CAMPOS DOURADOS",2,84,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,361059,2267,BRADESCO,,AV GOIAS,"AV GOIAS 414 46,48-58 , BAIRRO S CENTRAL",82,84,82,2,1
REVISAO_CODIGO_MULTILOTE,goiania,146559,952,BRASOES DE PORTUGAL,,AV PORTUGAL,"R C157  SOBR.001 , BAIRRO BRO JARDIM AMÉRICA",2,102,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,360688,952,BRASOES DE PORTUGAL,CONDOMÍNIO BRASÕES DE PORTUGAL,AV PORTUGAL,"AV PORTUGAL 158     APT1002+ESC26 , BAIRRO S OESTE",100,102,104,2,1
REVISAO_CODIGO_MULTILOTE,goiania,220689,1017,BREMEN,CONDOMINIO VILLAGE MONTREAL,R  12,"R RC18  CASA 01 , BAIRRO RES CANADÁ",6,134,30,2,2
REVISAO_CODIGO_MULTILOTE,goiania,259407,1017,BREMEN,EDIFÍCIO BREMEN,R  12,"R 12 S/N     BOX_55 , BAIRRO S OESTE",128,134,128,2,1
REVISAO_CODIGO_MULTILOTE,goiania,212139,4581,BRILHANTE COND CLUBE,BRILHANTE CONDOMÍNIO CLUBE,AV CIRCULAR,"AV CIRCULAR  APT 101 T.1 , BAIRRO RES ELDORADO EXPANSÃO",320,322,320,2,1
REVISAO_CODIGO_MULTILOTE,goiania,310705,4581,BRILHANTE COND CLUBE,,AV CIRCULAR,"AV 15 DE NOVEMBRO CASA 01 , BAIRRO LOT GRANDE RETIRO",2,322,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,221235,931,BRION,,R  T47,"AV TORONTO  CASA01 , BAIRRO LOT MOINHO DOS VENTOS",2,20,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,372446,931,BRION,EDIFÍCIO BRIAN,R  T47,"R T47 100     APT-202 , BAIRRO S OESTE",18,20,18,2,1
REVISAO_CODIGO_MULTILOTE,goiania,236627,3909,BRISAS DA MATA RESIDENCE,RESIDENCIAL LAGO DOS BURITIS,R  BM26,"R JAGUARIBE S/N     AP101A , BAIRRO PRQ AMAZÔNIA",296,298,297,2,1
REVISAO_CODIGO_MULTILOTE,goiania,360790,3909,BRISAS DA MATA RESIDENCE,,R  BM26,"R BM26 CASA 02 , BAIRRO RES BRISAS DA MATA",2,298,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,268448,2897,BRISAS DO LAGO,,R  R2,"R MARIA GABRIELA DE JESUS CASA 01 , BAIRRO RES VALE DO ARAGUAIA",2,67,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,375914,2897,BRISAS DO LAGO,EDIFÍCIO BRISAS DO LAGO,R  R2,"R R2  AP- 101 , BAIRRO S OESTE",65,67,65,2,1
REVISAO_CODIGO_MULTILOTE,goiania,138481,106,BRISTOL,,R  90,"R ELO22  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,26,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,407809,106,BRISTOL,EDIFÍCIO BRISTOL,R  90,"R 90 1365    AP 205 , BAIRRO S SUL",24,26,24,2,1
REVISAO_CODIGO_MULTILOTE,goiania,123449,593,BRITANIA,,R  7,"R EX. ALEIXO MARQUES C. DE ABREU  CASA 01 , BAIRRO JD MARQUES DE ABREU",2,84,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,361369,593,BRITANIA,,R  7,"R 7 354 S-401 , BAIRRO S CENTRAL",82,84,82,2,1
REVISAO_CODIGO_MULTILOTE,goiania,349342,594,BROOKLIN,,R  59A,"R FLAUSINA FERREIRA CUNHA CASA01 , BAIRRO RES VILLE DE FRANCE",2,146,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357662,594,BROOKLIN,EDIFÍCIO BROOKLIN,R  59A,"R 59A 490 BOX 4-SS , BAIRRO S AEROPORTO",144,146,144,2,1
REVISAO_CODIGO_MULTILOTE,goiania,133536,2620,BUCARESTE,,R  S3,"R PE VIVEIROS DE CASTRO  CASA02 , BAIRRO JD SÃO JOSÉ",2,46,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239538,2620,BUCARESTE,EDIFÍCIO BUCARESTE,R  S3,"R S3 457     APT.301 , BAIRRO S BELA VISTA",44,46,44,2,1
REVISAO_CODIGO_MULTILOTE,goiania,139452,3834,BUENO MEDICAL CENTER,,R  T29,"R OSMAR RODRIGUES  CASA 01 , BAIRRO RES BUENA VISTA III",2,285,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,243158,3834,BUENO MEDICAL CENTER,BUENO MEDICAL CENTER,R  T29,"R T29  DEPOSITO SUB1 , BAIRRO S BUENO",283,285,283,2,1
REVISAO_CODIGO_MULTILOTE,goiania,224772,595,BUENOS AIRES,,R  18,"AV INTERLIGACAO  CASA01 , BAIRRO BRO SANTA RITA",2,67,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,322476,595,BUENOS AIRES,EDIFÍCIO BUENOS AIRES,R  18,"R 18 162 APT 504 , BAIRRO S CENTRAL",65,67,65,2,1
REVISAO_CODIGO_MULTILOTE,goiania,177712,2268,BURITI CENTER,,AL DOS BURITIS,"R RI11  CASA 1 , BAIRRO RES ITAIPÚ",2,66,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,309823,2268,BURITI CENTER,,AL DOS BURITIS,"PC DOM BOSCO 408 SALA-303 , BAIRRO S CENTRAL",64,66,64,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237680,2873,CABIUNA,EDIFÍCIO CABIUNA,R  T62,"R T62 190     APT-301 , BAIRRO S BELA VISTA",70,72,70,2,1
REVISAO_CODIGO_MULTILOTE,goiania,345018,2873,CABIUNA,,R  T62,"AL MEIA PONTE CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,72,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,127970,2889,CAIMI,,R  R16,"AV OSMIRA MOREIRA DOS SANTOS  CASA 01 , BAIRRO RES SÃO MARCOS",2,12,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271967,2889,CAIMI,EDIFÍCIO CAIM,R  R16,"R R16 231     APT.101 , BAIRRO S OESTE",10,12,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,137441,194,CAIOBA,,R  229A,"R ELO18  , BAIRRO PRQ ELDORADO OESTE",2,67,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,282355,194,CAIOBA,EDIFÍCIO CAIOBÁ,R  229A,"R 229A 145 BOX 02 , BAIRRO S LESTE UNIVERSITÁRIO",65,67,65,2,1
REVISAO_CODIGO_MULTILOTE,goiania,273834,2484,CAIOBA,,R  8,"AV HUMBOLDT CASA 01 , BAIRRO JD MARILIZA",2,20,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,276832,2484,CAIOBA,RESIDENCIAL CAIOBÁ,R  8,"R 8 194     AP 101 , BAIRRO S OESTE",18,20,18,2,1
REVISAO_CODIGO_MULTILOTE,goiania,114679,4462,CALIANDRA RESD CLUB BL BROMELIA,CALIANDRA RESIDENCE CLUB,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE  APT01 , BAIRRO RES NUNES DE MORAIS 1ª ETAPA",48,50,388,2,8
REVISAO_CODIGO_MULTILOTE,goiania,190997,4462,CALIANDRA RESD CLUB BL BROMELIA,,AV PERIMETRAL OESTE,"R DINAMARCA SN      CASA 01 , BAIRRO JD EUROPA",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,114679,4335,CALIANDRA RESD CLUB BL IPE,CALIANDRA RESIDENCE CLUB,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE  APT01 , BAIRRO RES NUNES DE MORAIS 1ª ETAPA",48,50,388,2,8
REVISAO_CODIGO_MULTILOTE,goiania,348161,4335,CALIANDRA RESD CLUB BL IPE,,AV PERIMETRAL OESTE,"R BM20 CASA 01 , BAIRRO RES BRISAS DA MATA",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,114679,4464,CALIANDRA RESD CLUB BL JACARANDA,CALIANDRA RESIDENCE CLUB,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE  APT01 , BAIRRO RES NUNES DE MORAIS 1ª ETAPA",48,50,388,2,8
REVISAO_CODIGO_MULTILOTE,goiania,205417,4464,CALIANDRA RESD CLUB BL JACARANDA,,AV PERIMETRAL OESTE,"AL PRESIDENTE SOLANO LOPES  CASA 01 , BAIRRO LOT FAIÇALVILLE",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,114679,4469,CALIANDRA RESD CLUB BL TARUMA,CALIANDRA RESIDENCE CLUB,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE  APT01 , BAIRRO RES NUNES DE MORAIS 1ª ETAPA",52,55,388,2,8
REVISAO_CODIGO_MULTILOTE,goiania,152896,4469,CALIANDRA RESD CLUB BL TARUMA,,AV PERIMETRAL OESTE,"R SR23  CASA 01 , BAIRRO PRQ SANTA RITA",3,55,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,114679,4466,CALIANDRA RESD PACARI,CALIANDRA RESIDENCE CLUB,AV PERIMETRAL OESTE,"AV PERIMETRAL OESTE  APT01 , BAIRRO RES NUNES DE MORAIS 1ª ETAPA",48,50,388,2,8
REVISAO_CODIGO_MULTILOTE,goiania,135542,4466,CALIANDRA RESD PACARI,,AV PERIMETRAL OESTE,"R MONS ALDORANDO MENDES  CASA 01 , BAIRRO JD SÃO JOSÉ",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,131747,3105,CAMARGO PADUA,,R  R16,"R GP8  CASA 01 , BAIRRO RES GOYAZ PARK",2,11,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,277301,3105,CAMARGO PADUA,RESIDENCIAL CAMARGO PÁDUA,R  R16,"R R16 117     APT-200 , BAIRRO S OESTE",9,11,9,2,1
REVISAO_CODIGO_MULTILOTE,goiania,123206,2964,CAMBOATA,,R  S7,"R DAS HORTENSIAS  CASA 01 , BAIRRO BRO JARDIM BOTÂNICO",4,69,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237689,2964,CAMBOATA,EDIFÍCIO CAMBOATÃ,R  S7,"R S7  APT.604 , BAIRRO S BELA VISTA",65,69,65,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271356,4795,CAMPUS LIFE RESIDENCE,CAMPUS LIFE RESIDENCE,R  239,"R 239 384 APT101 , BAIRRO S LESTE UNIVERSITÁRIO",115,117,115,2,1
REVISAO_CODIGO_MULTILOTE,goiania,332882,4795,CAMPUS LIFE RESIDENCE,,R  239,"R ACP27 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,117,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108756,970,CANADA,RESIDENCIAL COSMOS,AV R11,"AV SOL NASCENTE CASA22A , BAIRRO RES JARDINS DO CERRADO 7",45,53,45,2,1
REVISAO_CODIGO_MULTILOTE,goiania,316704,970,CANADA,EDIFÍCIO CANADÁ,AV R11,"AV R11 S/N     APT-201 , BAIRRO S OESTE",8,53,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,125914,2870,CANCUN,,R  S2,"R SM27  CASA01 , BAIRRO RES SÃO MARCOS",2,42,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239593,2870,CANCUN,EDIFÍCIO CANCUN,R  S2,"R S2  APT.701 , BAIRRO S BELA VISTA",40,42,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,135810,191,CANDEIAS,,R  227A,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,282118,191,CANDEIAS,EDIFÍCIO CANDEAS,R  227A,"R 227A 281 AP 301 , BAIRRO S LESTE UNIVERSITÁRIO",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,107843,597,CANNES,,R  72,"R CRP14  CASA 02 , BAIRRO RES PRIMAVERA",2,80,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,341925,597,CANNES,EDIFÍCIO CANNES,R  72,"R 72 266 AP 103 , BAIRRO S CENTRAL",78,80,79,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237586,881,CANUANA,CANUANA,R  T36,"R T36 3110    APT_200 , BAIRRO S BUENO",12,34,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,364852,881,CANUANA,RESIDENCIAL MARIA RITA,R  T36,"AV MONLEVAD CASA 09 , BAIRRO JD NOVO MUNDO",22,34,22,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108715,948,CAP. FERRAT,CONDOMÍNIO VERBENA,R  9,"R JC104 CASA01A , BAIRRO RES JARDINS DO CERRADO 7",58,141,58,3,1
REVISAO_CODIGO_MULTILOTE,goiania,165117,948,CAP. FERRAT,,R  9,"R DA BARRA GRANDE  CASA 01 , BAIRRO RES SANTA FÉ I",1,141,2,3,2
REVISAO_CODIGO_MULTILOTE,goiania,360288,948,CAP. FERRAT,EDIFÍCIO CAP FERRAT,R  9,"R 9 545     AP 102 + ESC. , BAIRRO S OESTE",82,141,82,3,1
REVISAO_CODIGO_MULTILOTE,goiania,177880,2813,CAPITOLIO,,R  12,"AV RI31  CASA01 , BAIRRO RES ITAIPÚ",3,107,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,329182,2813,CAPITOLIO,EDIFÍCIO CAPITÓLIO,R  12,"R 12 256 APT-1202 , BAIRRO S CENTRAL",104,107,104,2,1
REVISAO_CODIGO_MULTILOTE,goiania,232886,600,CARAVELAS,,R  5,"R MAGOARE  CASA 01 , BAIRRO PRQ AMAZÔNIA",3,94,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396370,600,CARAVELAS,EDIFÍCIO CARAVELAS,R  5,"R 5 10 APTO 102 , BAIRRO S CENTRAL",91,94,91,2,1
REVISAO_CODIGO_MULTILOTE,goiania,361064,599,CARAVELLE,EDIFÍCIO CARAVELLE,R  18A,"R 18A 101 AP 101 , BAIRRO S AEROPORTO",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,365488,599,CARAVELLE,,R  18A,"R GAMELEIRA CASA 01 , BAIRRO LOT GOIÂNIA 2",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108933,954,CARDEAL,RESIDENCIAL IRIS,R  T38,"R JC301 CASA01A , BAIRRO RES JARDINS DO CERRADO 7",49,69,49,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239051,954,CARDEAL,EDIFÍCIO CORDEAL,R  T38,"R T38 912     AP 101 , BAIRRO S BUENO",20,69,20,2,1
REVISAO_CODIGO_MULTILOTE,goiania,367379,3435,CARDOSO RESIDENCE,,R  AB6,"R AB6 CASA 01 , BAIRRO RES ALICE BARBOSA",2,151,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396047,3435,CARDOSO RESIDENCE,RESIDENCIAL GOIÂNIA TOWER,R  AB6,"R 14 ESCANINHO 11 , BAIRRO JD GOIÁS",149,151,149,2,1
REVISAO_CODIGO_MULTILOTE,goiania,292409,986,CARIBE,,R  8,"AV SUCURI CASA-01 , BAIRRO BRO SANTA GENOVEVA",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,372454,986,CARIBE,EDIFÍCIO CARIBE,R  8,"R 8 44      AP 101 , BAIRRO S OESTE",12,14,13,2,1
REVISAO_CODIGO_MULTILOTE,goiania,154737,2842,CARIBE CENTER,,AL RICARDO PARANHOS,"R SRM16  CASA 01 , BAIRRO RES VILLAGE SANTA RITA I",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,240392,2842,CARIBE CENTER,,AL RICARDO PARANHOS,"AL RICARDO PARANHOS 140     LOJA-02 , BAIRRO S MARISTA",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,188736,853,CARIME,,R  16,"R DA PERCA  SOB01 , BAIRRO JD ATLÂNTICO",2,9,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,342095,853,CARIME,EDIFÍCIO CARIME,R  16,"R 16 204 APTO 200 E BOX , BAIRRO S CENTRAL",7,9,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,131049,4245,CARLOS ALBERTO MENDES,,AV FRANCISCO DE MELO,"R GP2  CASA 02 , BAIRRO RES GOYAZ PARK",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,190123,4245,CARLOS ALBERTO MENDES,EDIFÍCIO CARLOS ALBERTO MENDES,AV FRANCISCO DE MELO,"AV FRANCISCO DE MELO  APT101 , BAIRRO VL ROSA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,313678,602,CARLOS DONADI,,R  4,"R 4 1058 SL 02 , BAIRRO S CENTRAL",7,10,7,2,1
REVISAO_CODIGO_MULTILOTE,goiania,351807,602,CARLOS DONADI,,R  4,"R  ARARAPES CASA 01 , BAIRRO BRO JARDIM CALIFÓRNIA",3,10,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,197397,563,CARMELITA,,R  5,"R DO CORAL  CASA01 , BAIRRO JD ATLÂNTICO",3,9,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,266538,563,CARMELITA,EDIFÍCIO CARMELITA,R  5,"R 5 737 APT_100 , BAIRRO S CENTRAL",6,9,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,27857,4713,CARMO FERREIRA SILVA I,,R  FERRARI,"R FERRARI CASA 01 , BAIRRO S ESTRELA DALVA",2,162,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,54369,4713,CARMO FERREIRA SILVA I,RESIDENCIAL SALINAS BORGES LANDEIRO TROPLICALE,R  FERRARI,"AV PERIMETRAL NORTE APT101.T01 , BAIRRO JD NOVA ESPERANÇA",160,162,3918,2,17
REVISAO_CODIGO_MULTILOTE,goiania,86292,1075,CAROLINA,,R  66,"R JUVERCINO DA SILVA GUIMARAES CASA 01 , BAIRRO RES PARK SOLAR",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,351434,1075,CAROLINA,,R  66,"R 66 272 AP 101 , BAIRRO S CENTRAL",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,85908,987,CAROLINE,PORTAL IDEALLE,R  T27,"EST115  CASA 01 , BAIRRO CH DE RECREIO SÃO JOAQUIM",28,40,28,2,1
REVISAO_CODIGO_MULTILOTE,goiania,243347,987,CAROLINE,EDIFÍCIO CAROLINE,R  T27,"R T27 267     AP 501 , BAIRRO S BUENO",12,40,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,118200,626,CARTIER,,R  25A,"R TV6  CASA 01 , BAIRRO LOT TROPICAL VERDE",2,123,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,327065,626,CARTIER,EDIFÍCIO CARTIER,R  25A,"R 59A 666 AP 201 , BAIRRO S AEROPORTO",121,123,121,2,1
REVISAO_CODIGO_MULTILOTE,goiania,103353,5055,CASA FACIL 06,CONDOMÍNIO NELSON MANDELA 3,R  EMA13,"R VC76B APTO.101BLA , BAIRRO CJ VERA CRUZ",144,146,144,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163491,5055,CASA FACIL 06,,R  EMA13,"R EMA13  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,146,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163502,5022,CASA FACIL 1,,R  EMA13,"R EMA13 6       CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,94,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,232765,5022,CASA FACIL 1,MONTE Y SIERRA,R  EMA13,"AV T4 S/N     APT201 , BAIRRO BRO DA SERRINHA",92,94,545,2,6
REVISAO_CODIGO_MULTILOTE,goiania,163524,5015,CASA FACIL 10,,AV MARIA CAROLINA,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,658,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,247871,5015,CASA FACIL 10,CONDOMÍNIO RESIDENCIAL PARQUE GRAN VIENA,AV MARIA CAROLINA,"R PB8 S/N     AP101-BL1 , BAIRRO LOT BALNEÁRIO GRAN VIENA",656,658,656,2,1
REVISAO_CODIGO_MULTILOTE,goiania,34780,5054,CASA FACIL 11,,R  PIOVANI,"R PIOVANI LT 19 CS 01 , BAIRRO S MORADA DO SOL",1,18,3,3,2
REVISAO_CODIGO_MULTILOTE,goiania,150851,5054,CASA FACIL 11,RESIDENCIAL NEW AMÉRICA,R  PIOVANI,"R C160  APTO801 , BAIRRO BRO JARDIM AMÉRICA",15,18,15,3,1
REVISAO_CODIGO_MULTILOTE,goiania,163525,5054,CASA FACIL 11,,R  PIOVANI,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,18,2,3,1
REVISAO_CODIGO_MULTILOTE,goiania,163484,5021,CASA FACIL 16,,AV MARIA CAROLINA,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,99,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,232765,5021,CASA FACIL 16,MONTE Y SIERRA,AV MARIA CAROLINA,"AV T4 S/N     APT201 , BAIRRO BRO DA SERRINHA",97,99,545,2,6
REVISAO_CODIGO_MULTILOTE,goiania,163499,5012,CASA FACIL 20,,AV MARIA CAROLINA,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,29,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,212250,5012,CASA FACIL 20,RESIDENCIAL BELO PARQUE,AV MARIA CAROLINA,"R DOS LIRIOS S/N     APT101.T1 , BAIRRO PRQ OESTE INDUSTRIAL",27,29,135,2,5
REVISAO_CODIGO_MULTILOTE,goiania,140866,5020,CASA FACIL 21,,AV MARIA CAROLINA,"R RMP22  CASA01 , BAIRRO RES MONTE PASCOAL",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163500,5020,CASA FACIL 21,,AV MARIA CAROLINA,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,140893,5028,CASA FACIL 24,,AV MARIA CAROLINA,"R PE NELSON ANTONINO  CASA 01 , BAIRRO JD SÃO JOSÉ",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163480,5028,CASA FACIL 24,,AV MARIA CAROLINA,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163492,5011,CASA FACIL 7,,R  EMA13,"R EMA13  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,28,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,212250,5011,CASA FACIL 7,RESIDENCIAL BELO PARQUE,R  EMA13,"R DOS LIRIOS S/N     APT101.T1 , BAIRRO PRQ OESTE INDUSTRIAL",26,28,135,2,5
REVISAO_CODIGO_MULTILOTE,goiania,163489,5010,CASA FACIL 9,,R  EMA13,"R EMA13  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,30,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,212250,5010,CASA FACIL 9,RESIDENCIAL BELO PARQUE,R  EMA13,"R DOS LIRIOS S/N     APT101.T1 , BAIRRO PRQ OESTE INDUSTRIAL",28,30,135,2,5
REVISAO_CODIGO_MULTILOTE,goiania,125611,2344,CASA GRANDE,,R  6,"R DAS DALIAS  CASA 01 , BAIRRO BRO JARDIM BOTÂNICO",4,183,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,358893,2344,CASA GRANDE,EDIFÍCIO CASAGRANDE,R  6,"R 6 460     BOX10M , BAIRRO S OESTE",179,183,181,2,1
REVISAO_CODIGO_MULTILOTE,goiania,163498,5029,CASA OPUS VACA BRAVA,,AV T5,"AV MARIA CAROLINA  CASA 01 , BAIRRO RES RECANTO DAS EMAS",2,164,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238517,5029,CASA OPUS VACA BRAVA,CASA OPUS VACA BRAVA,AV T5,"AV T5 S/N     BOX7/7AD SS2 , BAIRRO S BUENO",162,164,162,2,1
REVISAO_CODIGO_MULTILOTE,goiania,86713,628,CASTANHEIRA,,R  DONA GERCINA BORGES TEIXEIRA,"R EMILIE RASSI CASA01 , BAIRRO JD CLARISSA",2,13,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,309794,628,CASTANHEIRA,EDIFÍCIO CASTANHEIRA,R  DONA GERCINA BORGES TEIXEIRA,"R DONA GERCINA BORGES TEIXEIRA 145 AP 100 , BAIRRO S CENTRAL",11,13,11,2,1
REVISAO_CODIGO_MULTILOTE,goiania,190783,627,CASTELARES,,R  25A,"AV MARCO POLO  CASA 01 , BAIRRO JD PLANALTO",2,23,2,3,1
REVISAO_CODIGO_MULTILOTE,goiania,280315,627,CASTELARES,EDIFÍCIO CASTELARES,R  25A,"R 25A 00860 AP 201 , BAIRRO S AEROPORTO",20,23,20,3,1
REVISAO_CODIGO_MULTILOTE,goiania,293186,627,CASTELARES,,R  25A,"R DO CEDRO CASA 01 , BAIRRO JD MARILIZA",1,23,2,3,2
REVISAO_CODIGO_MULTILOTE,goiania,106851,990,CASTEL GANDOLFO,CONDOMÍNIO FLORÁIS MARINGÁ,R  7,"VIATERCEIRA  CASA 01 , BAIRRO CH MARINGÁ",40,133,40,2,1
REVISAO_CODIGO_MULTILOTE,goiania,324751,990,CASTEL GANDOLFO,EDIFÍCIO CASTEL GANDOLFO,R  7,"R 7 363     BOX 01 , BAIRRO S OESTE",93,133,93,2,1
REVISAO_CODIGO_MULTILOTE,goiania,136651,193,CASTRO ALVES,,R  236,"R ELO19  , BAIRRO PRQ ELDORADO OESTE",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357764,193,CASTRO ALVES,EDIFÍCIO CASTRO ALVES,R  236,"R 236 329 AP 11 , BAIRRO S LESTE UNIVERSITÁRIO",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,99417,988,CAXUAMA,RESIDENCIAL VIVA VERA CRUZ II,R  T48,"R VI12 CASA01 , BAIRRO CJ VERA CRUZ",10,22,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,383883,988,CAXUAMA,EDIFÍCIO CAXUAMA,R  T48,"R T48 232     AP 101 , BAIRRO S OESTE",12,22,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,242144,1021,CAYENNE,,R  2,"R T52  C5 C CANTARESII , BAIRRO S BUENO",5,77,6,2,1
REVISAO_CODIGO_MULTILOTE,goiania,281948,1021,CAYENNE,EDIFÍCIO CAYENNE,R  2,"R 2 155     BOX 01 , BAIRRO S OESTE",72,77,72,2,1
